1627137840000,33845.20000000,33858.99000000,33845.19000000,33850.09000000,28.57350400,1627137899999,967229.05252839,676,19.90600700,673817.70848845,0
1627137900000,33850.09000000,33868.00000000,33850.00000000,33865.21000000,16.61493400,1627137959999,562558.35741687,666,9.76184300,330513.56649091,0
1627137960000,33865.22000000,33880.85000000,33865.21000000,33877.47000000,26.72300400,1627138019999,905210.33666553,783,13.65559000,462558.95656136,0
1627138020000,33877.47000000,33897.02000000,33872.55000000,33895.99000000,33.27788300,1627138079999,1127599.52660039,821,19.16659000,649428.65089650,0
1627138080000,33895.98000000,33895.98000000,33870.84000000,33876.05000000,25.50492300,1627138139999,864126.86690804,578,10.92422000,370113.41608143,0
1627138140000,33876.04000000,33894.91000000,33874.00000000,33885.18000000,21.67987400,1627138199999,734472.54311661,511,8.29709800,281100.91647814,0
1627138200000,33885.18000000,33900.00000000,33883.53000000,33896.52000000,39.71060400,1627138259999,1345995.81571468,621,25.60708400,867965.05743497,0
1627138260000,33896.53000000,33904.76000000,33888.65000000,33895.46000000,50.23410900,1627138319999,1702912.05975705,660,22.62475900,766947.72578435,0
1627138320000,33895.46000000,33896.77000000,33885.97000000,33885.97000000,24.58553800,1627138379999,833229.79419351,444,6.32370400,214314.71569751,0
1627138380000,33885.96000000,33885.96000000,33861.70000000,33861.71000000,34.97668600,1627138439999,1184881.43590724,581,15.99618300,541858.76210108,0
1627138440000,33861.94000000,33872.52000000,33837.71000000,33871.30000000,33.26517700,1627138499999,1126147.14257714,634,13.70966700,464117.09311909,0
1627138500000,33871.30000000,33884.62000000,33864.53000000,33867.20000000,19.22282600,1627138559999,651196.97275741,509,11.03116900,373696.50078493,0
1627138560000,33867.20000000,33867.20000000,33840.42000000,33852.84000000,21.23031500,1627138619999,718800.88551283,460,11.94699600,404482.61080718,0
1627138620000,33852.85000000,33865.99000000,33852.85000000,33854.21000000,10.25445400,1627138679999,347189.15005615,430,4.82382500,163323.91956452,0
1627138680000,33854.22000000,33857.59000000,33832.06000000,33850.62000000,28.09060300,1627138739999,950813.67988059,595,14.98221100,507111.94943757,0
1627138740000,33850.63000000,33855.87000000,33847.19000000,33851.44000000,11.87197600,1627138799999,401903.72187192,282,6.81527600,230715.61773471,0
1627138800000,33851.45000000,33851.45000000,33830.65000000,33847.05000000,26.41924800,1627138859999,894038.52615561,664,12.20234400,412934.60897076,0
1627138860000,33847.04000000,33847.05000000,33820.01000000,33824.12000000,19.07834700,1627138919999,645394.75753884,569,5.83839100,197497.27098773,0
1627138920000,33824.11000000,33835.50000000,33823.07000000,33832.59000000,12.48897900,1627138979999,422523.90819057,380,6.89179400,233163.40061067,0
1627138980000,33832.59000000,33866.85000000,33832.58000000,33860.14000000,33.15057800,1627139039999,1122143.14555526,482,16.83758500,569904.44111299,0
1627139040000,33860.14000000,33885.60000000,33860.14000000,33878.93000000,12.55934300,1627139099999,425424.08236638,448,7.54837200,255695.56797130,0
1627139100000,33878.94000000,33890.22000000,33866.84000000,33866.84000000,19.42186300,1627139159999,657944.60344460,613,10.06709600,341061.19381781,0
1627139160000,33866.84000000,33880.00000000,33866.84000000,33871.95000000,12.69036400,1627139219999,429832.79726740,497,5.86959000,198803.89976602,0
1627139220000,33871.95000000,33920.00000000,33868.45000000,33884.96000000,65.39055900,1627139279999,2216294.22920217,803,55.42425800,1878618.26817477,0
1627139280000,33884.96000000,33913.48000000,33883.68000000,33904.37000000,13.43924400,1627139339999,455591.86078950,423,4.54942100,154222.02578665,0
1627139340000,33906.70000000,33930.00000000,33900.30000000,33921.05000000,31.09696700,1627139399999,1054745.10741988,543,23.56127000,799189.17608062,0
1627139400000,33921.04000000,33922.60000000,33904.37000000,33914.88000000,55.00064700,1627139459999,1865353.54843380,641,18.38809200,623590.90213857,0
1627139460000,33914.87000000,33921.04000000,33909.55000000,33916.07000000,16.43098800,1627139519999,557277.68188827,485,9.33705200,316677.51411679,0
1627139520000,33916.07000000,33929.42000000,33916.06000000,33923.07000000,18.59163800,1627139579999,630726.18502908,509,9.43484200,320082.51088018,0
1627139580000,33926.26000000,33928.99000000,33916.07000000,33925.68000000,25.49343600,1627139639999,864781.80115755,546,16.31526900,553435.96831638,0
1627139640000,33925.67000000,33925.68000000,33903.25000000,33908.69000000,23.68708800,1627139699999,803432.88895279,510,9.06661700,307535.95415540,0
1627139700000,33908.70000000,33932.00000000,33907.66000000,33932.00000000,27.62652900,1627139759999,937083.54766666,573,20.65897800,700754.13581722,0
1627139760000,33932.04000000,33970.00000000,33932.04000000,33949.45000000,80.28702800,1627139819999,2726354.24560252,1410,45.99427700,1561782.17031281,0
1627139820000,33949.45000000,33949.45000000,33918.75000000,33927.54000000,42.37020100,1627139879999,1437807.21906779,584,13.54910700,459797.88802921,0
1627139880000,33927.55000000,33944.19000000,33913.12000000,33914.19000000,25.01314800,1627139939999,848718.57899460,607,14.36542800,487422.33150975,0
1627139940000,33914.18000000,33916.38000000,33903.49000000,33912.68000000,32.42535100,1627139999999,1099584.02502285,578,11.85558900,402036.60404896,0
1627140000000,33912.68000000,33958.14000000,33912.00000000,33950.06000000,53.98976700,1627140059999,1832142.52521823,782,32.94625100,1117983.21267035,0
1627140060000,33945.96000000,33951.09000000,33930.80000000,33937.94000000,24.80756300,1627140119999,842070.81970704,519,7.51350100,255039.20255537,0
1627140120000,33937.93000000,33947.82000000,33935.94000000,33939.92000000,20.49738200,1627140179999,695724.72229823,451,12.69339700,430845.28900229,0
1627140180000,33939.91000000,33964.99000000,33935.36000000,33949.98000000,29.36082300,1627140239999,996910.37672960,611,10.80699200,366907.08899549,0
