1626998400000,32287.58000000,32324.53000000,32280.34000000,32324.53000000,37.49868600,1626998459999,1211166.74169143,893,21.23471400,685864.26815462,0
1626998460000,32324.53000000,32400.00000000,32309.17000000,32312.66000000,137.84459400,1626998519999,4460609.14691728,1711,90.66629600,2933923.76997001,0
1626998520000,32314.18000000,32368.21000000,32311.11000000,32361.91000000,58.13240000,1626998579999,1879564.51677621,915,29.63781700,958235.51294643,0
1626998580000,32361.91000000,32408.00000000,32353.06000000,32375.10000000,85.64017500,1626998639999,2773971.31777853,972,64.68000900,2095242.05704696,0
1626998640000,32375.10000000,32399.99000000,32369.12000000,32378.43000000,36.20568100,1626998699999,1172558.47408353,599,11.92299300,386132.51779998,0
1626998700000,32378.44000000,32384.63000000,32331.64000000,32344.85000000,20.54941800,1626998759999,664854.83972758,598,6.72212800,217507.99448788,0
1626998760000,32343.21000000,32343.21000000,32310.49000000,32315.66000000,20.39216900,1626998819999,659177.55016855,652,11.85200600,383129.96325122,0
1626998820000,32315.14000000,32315.14000000,32256.20000000,32267.06000000,43.25438300,1626998879999,1396755.71898366,1103,12.46584800,402540.17380573,0
1626998880000,32267.06000000,32294.25000000,32264.28000000,32276.08000000,38.95214700,1626998939999,1257522.19388726,696,32.43208800,1047038.28193058,0
1626998940000,32276.08000000,32296.41000000,32256.02000000,32262.64000000,24.14188200,1626998999999,779175.63105362,699,12.21735300,394350.81987349,0
1626999000000,32262.64000000,32268.75000000,32234.61000000,32238.98000000,15.56618200,1626999059999,502051.52447614,562,4.58964000,148043.92280354,0
1626999060000,32238.98000000,32260.86000000,32236.27000000,32240.01000000,19.76901900,1626999119999,637566.11944949,548,9.22566100,297533.39460865,0
1626999120000,32240.01000000,32240.01000000,32213.00000000,32222.02000000,30.67858200,1626999179999,988586.94651358,761,16.14886500,520370.46606678,0
1626999180000,32221.06000000,32240.14000000,32218.95000000,32231.99000000,7.06359800,1626999239999,227650.85586027,411,3.09927000,99889.57836714,0
1626999240000,32231.99000000,32232.00000000,32213.39000000,32213.39000000,10.27832200,1626999299999,331203.54765139,511,3.14690300,101404.07156851,0
1626999300000,32213.39000000,32222.99000000,32201.59000000,32204.75000000,22.60067000,1626999359999,728019.03729036,591,12.44798200,400947.84672000,0
1626999360000,32204.75000000,32231.99000000,32201.02000000,32228.48000000,29.38409500,1626999419999,946698.44488083,627,16.92630900,545359.06369476,0
1626999420000,32225.82000000,32249.66000000,32224.93000000,32245.53000000,18.23687600,1626999479999,587998.67323429,528,12.70176600,409538.12685016,0
1626999480000,32245.54000000,32275.21000000,32240.93000000,32266.35000000,33.08380900,1626999539999,1067406.45962205,656,29.54949900,953372.68346969,0
1626999540000,32266.35000000,32302.11000000,32260.02000000,32292.37000000,33.12251000,1626999599999,1069149.83209153,665,27.78656000,896847.92956017,0
1626999600000,32292.36000000,32297.67000000,32274.64000000,32283.11000000,23.23174700,1626999659999,750107.49592486,509,9.06660100,292740.38641043,0
1626999660000,32283.11000000,32317.86000000,32280.00000000,32317.86000000,16.67225100,1626999719999,538550.10830688,483,5.85114600,189002.87388381,0
1626999720000,32317.85000000,32332.96000000,32317.85000000,32330.53000000,13.44452600,1626999779999,434606.87718141,411,9.05577400,292733.09463933,0
1626999780000,32330.52000000,32412.21000000,32328.91000000,32364.57000000,137.18450400,1626999839999,4441348.08500612,1475,83.83076200,2713693.02034313,0
1626999840000,32364.57000000,32364.58000000,32329.27000000,32340.28000000,31.15262000,1626999899999,1007646.69884579,457,9.18241100,296985.19247782,0
1626999900000,32340.28000000,32340.50000000,32332.42000000,32340.50000000,7.37811100,1626999959999,238578.83721722,267,3.73743100,120851.93983726,0
1626999960000,32340.50000000,32359.79000000,32311.67000000,32319.66000000,50.16954500,1627000019999,1622488.65050321,605,26.10789900,844468.88928314,0
1627000020000,32319.66000000,32324.43000000,32292.42000000,32295.39000000,13.63923200,1627000079999,440653.35804418,407,4.16181700,134456.37745323,0
1627000080000,32295.39000000,32295.39000000,32281.01000000,32283.83000000,6.08987900,1627000139999,196614.03667377,232,2.39904700,77449.99553592,0
1627000140000,32283.84000000,32303.74000000,32276.36000000,32277.66000000,36.17359500,1627000199999,1167983.57151523,411,20.07997500,648392.89149758,0
1627000200000,32284.23000000,32327.38000000,32274.68000000,32323.81000000,36.31506500,1627000259999,1172484.28628885,476,29.92541400,966193.64690675,0
1627000260000,32323.81000000,32330.53000000,32290.39000000,32292.12000000,10.13235800,1627000319999,327428.41337017,297,4.39811600,142124.50873611,0
1627000320000,32290.40000000,32293.75000000,32226.42000000,32245.00000000,74.08831600,1627000379999,2389522.71976397,940,17.72889200,571700.59751072,0
1627000380000,32245.00000000,32265.31000000,32225.59000000,32240.45000000,25.02429500,1627000439999,806983.67679727,397,15.66492500,505168.06594089,0
1627000440000,32240.44000000,32251.37000000,32220.01000000,32230.79000000,22.42496400,1627000499999,722786.94959680,388,7.26236200,234073.28589484,0
1627000500000,32230.79000000,32261.32000000,32229.56000000,32251.59000000,14.85419600,1627000559999,478994.47877594,279,10.65739300,343664.50261984,0
1627000560000,32251.58000000,32270.66000000,32250.00000000,32260.23000000,6.37425700,1627000619999,205635.70800396,216,4.67090400,150682.61774467,0
1627000620000,32260.23000000,32266.00000000,32246.46000000,32249.28000000,6.47425700,1627000679999,208867.58732655,195,2.87243500,92668.44547448,0
1627000680000,32249.29000000,32279.02000000,32249.28000000,32270.45000000,5.92747300,1627000739999,191263.10462211,238,3.83896700,123868.71410075,0
1627000740000,32268.52000000,32285.56000000,32255.55000000,32259.11000000,10.48137500,1627000799999,338266.81062850,270,7.30363500,235725.30332035,0
